,Valor_Numerico,ID_Municipio,Nombre_Municipio,ID_Indicador,Nombre_Indicador,Hombres,Mujeres,Porcentaje de población con ingreso inferior a la línea de pobreza por ingresos,Porcentaje de población con ingreso inferior a la línea de pobreza extrema por ingresos,Porcentaje de personas de 15 años y más alfabetas,Grado promedio de escolaridad de la población de 15 y más años,Porcentaje de personas con rezago educativo,Promedio de alumnos inscritos por escuela de nivel preescolar,Promedio de alumnos inscritos por escuela de nivel primaria,Promedio de alumnos inscritos por escuela de nivel secundaria,Promedio de alumnos atendidos por grupo de nivel preescolar,Promedio de alumnos atendidos por grupo de nivel primaria,Promedio de alumnos atendidos por grupo de nivel secundaria,Promedio de alumnos atendidos por un maestro en el nivel preescolar,Promedio de alumnos atendidos por un maestro en el nivel primaria,Promedio de alumnos atendidos por un maestro en el nivel secundaria,Porcentaje de población en situación de pobreza,Porcentaje de población en situación de pobreza extrema,Porcentaje de población en situación de pobreza moderada,Porcentaje de población vulnerable por carencias sociales,Porcentaje de población vulnerable por ingresos,Porcentaje de población no pobre y no vulnerable,Porcentaje de población con carencia por acceso a los servicios de salud,Porcentaje de población con carencia por acceso a la seguridad social,Porcentaje de población con carencia por calidad y espacios de la vivienda,Porcentaje de población con carencia por acceso a los servicios básicos en la vivienda,Porcentaje de población con carencia por acceso a la alimentación,Porcentaje de población con al menos una carencia social,Porcentaje de población con tres o más carencias sociales
2010,,154,ID_154,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5851,
2015,,154,ID_154,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5868,
2020,,154,ID_154,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8271,
2010,,155,ID_155,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7967,
2015,,155,ID_155,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01,
2020,,155,ID_155,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4546,
2010,,156,ID_156,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.224,
2015,,156,ID_156,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8984,
2020,,156,ID_156,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8713,
2010,,157,ID_157,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8664,
2015,,157,ID_157,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5999,
2020,,157,ID_157,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0273,
2010,,158,ID_158,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8618,
2015,,158,ID_158,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9859,
2020,,158,ID_158,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3581,
2010,,159,ID_159,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5867,
2015,,159,ID_159,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8547,
2020,,159,ID_159,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3806,
2010,,160,ID_160,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.295,
2015,,160,ID_160,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3194,
2020,,160,ID_160,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0056,
2010,,161,ID_161,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0274,
2015,,161,ID_161,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3374,
2020,,161,ID_161,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6794,
2010,,162,ID_162,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0895,
2015,,162,ID_162,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0673,
2020,,162,ID_162,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9205,
2010,,163,ID_163,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.001,
2015,,163,ID_163,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0173,
2020,,163,ID_163,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3207,
2010,,164,ID_164,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1022,
2015,,164,ID_164,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7741,
2020,,164,ID_164,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3054,
2010,,165,ID_165,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,
2015,,165,ID_165,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2375,
2020,,165,ID_165,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7449,
2010,,166,ID_166,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9833,
2015,,166,ID_166,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,
2020,,166,ID_166,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5177,
2010,,167,ID_167,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2357,
2015,,167,ID_167,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5536,
2020,,167,ID_167,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4844,
2010,,168,ID_168,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4748,
2015,,168,ID_168,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7299,
2020,,168,ID_168,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2652,
2010,,169,ID_169,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7004,
2015,,169,ID_169,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1862,
2020,,169,ID_169,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0641,
2010,,170,ID_170,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4798,
2015,,170,ID_170,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7635,
2020,,170,ID_170,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0068,
2010,,171,ID_171,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1557,
2015,,171,ID_171,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7203,
2020,,171,ID_171,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2444,
2010,,172,ID_172,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4714,
2015,,172,ID_172,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3743,
2020,,172,ID_172,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8218,
2010,,173,ID_173,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3965,
2015,,173,ID_173,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7951,
2020,,173,ID_173,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6825,
2010,,174,ID_174,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1745,
2015,,174,ID_174,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2488,
2020,,174,ID_174,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9254,
2010,,175,ID_175,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5636,
2015,,175,ID_175,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0307,
2020,,175,ID_175,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2874,
2010,,176,ID_176,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9285,
2015,,176,ID_176,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0323,
2020,,176,ID_176,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1649,
2010,,177,ID_177,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4179,
2015,,177,ID_177,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8215,
2020,,177,ID_177,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4161,
2010,,178,ID_178,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1336,
2015,,178,ID_178,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5226,
2020,,178,ID_178,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.112,
2010,,179,ID_179,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.655,
2015,,179,ID_179,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5907,
2020,,179,ID_179,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4539,
2010,,180,ID_180,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1807,
2015,,180,ID_180,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4272,
2020,,180,ID_180,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8205,
2010,,181,ID_181,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2737,
2015,,181,ID_181,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3417,
2020,,181,ID_181,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1618,
2010,,182,ID_182,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9127,
2015,,182,ID_182,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9971,
2020,,182,ID_182,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4703,
2010,,183,ID_183,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.213,
2015,,183,ID_183,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7091,
2020,,183,ID_183,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8974,
2010,,184,ID_184,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8722,
2015,,184,ID_184,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.424,
2020,,184,ID_184,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.759,
2010,,185,ID_185,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5498,
2015,,185,ID_185,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3635,
2020,,185,ID_185,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9386,
2010,,186,ID_186,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0015,
2015,,186,ID_186,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0929,
2020,,186,ID_186,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6013,
2010,,187,ID_187,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0379,
2015,,187,ID_187,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.441,
2020,,187,ID_187,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3761,
2010,,188,ID_188,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3299,
2015,,188,ID_188,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5323,
2020,,188,ID_188,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5374,
2010,,189,ID_189,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2695,
2015,,189,ID_189,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7059,
2020,,189,ID_189,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2321,
2010,,190,ID_190,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.771,
2015,,190,ID_190,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7889,
2020,,190,ID_190,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0272,
2010,,191,ID_191,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8924,
2015,,191,ID_191,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4085,
2020,,191,ID_191,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.309,
2010,,192,ID_192,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8563,
2015,,192,ID_192,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6757,
2020,,192,ID_192,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1975,
2010,,193,ID_193,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5232,
2015,,193,ID_193,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6723,
2020,,193,ID_193,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9837,
2010,,194,ID_194,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9112,
2015,,194,ID_194,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7407,
2020,,194,ID_194,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9578,
2010,,195,ID_195,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9837,
2015,,195,ID_195,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7294,
2020,,195,ID_195,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5419,
2010,,196,ID_196,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9836,
2015,,196,ID_196,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2401,
2020,,196,ID_196,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1678,
2010,,197,ID_197,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5385,
2015,,197,ID_197,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.513,
2020,,197,ID_197,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7651,
2010,,198,ID_198,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.967,
2015,,198,ID_198,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,
2020,,198,ID_198,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7669,
2010,,199,ID_199,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6412,
2015,,199,ID_199,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4554,
2020,,199,ID_199,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5618,
2010,,200,ID_200,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3632,
2015,,200,ID_200,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5753,
2020,,200,ID_200,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9256,
2010,,201,ID_201,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.238,
2015,,201,ID_201,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3477,
2020,,201,ID_201,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3847,
2010,,202,ID_202,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6326,
2015,,202,ID_202,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9897,
2020,,202,ID_202,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0531,
2010,,203,ID_203,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9887,
2015,,203,ID_203,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8606,
2020,,203,ID_203,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0247,
2010,,204,ID_204,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.721,
2015,,204,ID_204,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.094,
2020,,204,ID_204,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3215,
2010,,205,ID_205,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1008,
2015,,205,ID_205,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5669,
2020,,205,ID_205,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1011,
2010,,206,ID_206,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1671,
2015,,206,ID_206,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1109,
2020,,206,ID_206,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0042,
2010,,207,ID_207,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3117,
2015,,207,ID_207,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9122,
2020,,207,ID_207,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0303,
2010,,208,ID_208,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8872,
2015,,208,ID_208,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1962,
2020,,208,ID_208,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2661,
2010,,209,ID_209,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.252,
2015,,209,ID_209,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9241,
2020,,209,ID_209,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5629,
2010,,210,ID_210,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5153,
2015,,210,ID_210,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0535,
2020,,210,ID_210,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9191,
2010,,211,ID_211,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8692,
2015,,211,ID_211,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3943,
2020,,211,ID_211,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1655,
2010,,212,ID_212,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1792,
2015,,212,ID_212,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2415,
2020,,212,ID_212,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3906,
2010,,213,ID_213,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3625,
2015,,213,ID_213,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1738,
2020,,213,ID_213,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0251,
2010,,214,ID_214,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2035,
2015,,214,ID_214,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2971,
2020,,214,ID_214,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8134,
2010,,215,ID_215,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1854,
2015,,215,ID_215,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5336,
2020,,215,ID_215,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4184,
2010,,216,ID_216,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5376,
2015,,216,ID_216,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5708,
2020,,216,ID_216,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6744,
2010,,217,ID_217,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8686,
2015,,217,ID_217,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.753,
2020,,217,ID_217,44,Población con al menos una carencia social,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4046,
2010,,2,ID_2,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8151
2015,,2,ID_2,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8151
2020,,2,ID_2,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9269
2010,,3,ID_3,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9614
2015,,3,ID_3,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9249
2020,,3,ID_3,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0405
2010,,4,ID_4,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6453
2015,,4,ID_4,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3539
2020,,4,ID_4,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9817
2010,,5,ID_5,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1585
2015,,5,ID_5,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1012
2020,,5,ID_5,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4212
2010,,6,ID_6,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8081
2015,,6,ID_6,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7183
2020,,6,ID_6,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9002
2010,,7,ID_7,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4983
2015,,7,ID_7,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.552
2020,,7,ID_7,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3892
2010,,8,ID_8,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1182
2015,,8,ID_8,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6434
2020,,8,ID_8,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5795
2010,,9,ID_9,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.096
2015,,9,ID_9,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2861
2020,,9,ID_9,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9312
2010,,10,ID_10,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2504
2015,,10,ID_10,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6898
2020,,10,ID_10,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7137
2010,,11,ID_11,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.915
2015,,11,ID_11,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9834
2020,,11,ID_11,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9946
2010,,12,ID_12,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7077
2015,,12,ID_12,45,Población con tres o más carencias sociales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6634
